country_code,year,total_resource_rents_gdp,oil_rents_gdp,mineral_rents_gdp
MAC,2008,0.00134690575890845,0.0,0.0
MAC,2009,0.00122316242318777,0.0,0.0
MAC,2010,0.000905336110860392,0.0,0.0
MAC,2011,0.000918692177244038,0.0,0.0
MAC,2012,0.000637773144866662,0.0,0.0
MAC,2013,0.0005215709086089,0.0,0.0
MAC,2014,0.000707754579992928,0.0,0.0
MAC,2015,0.000676701941454292,0.0,0.0
MAC,2016,0.000766339291005204,0.0,0.0
MAC,2017,0.000816577243915305,0.0,0.0
MAC,2018,0.000378495372010862,0.0,0.0
MAC,2019,0.000345302748769397,0.0,0.0
MAC,2020,0.00092361911978552,0.0,0.0
MAC,2021,0.000724556273813068,0.0,0.0
MAC,2022,,,
MAC,2023,,,
MAC,2024,,,
MAC,2025,,,
MAF,1960,,,
MAF,1961,,,
MAF,1962,,,
MAF,1963,,,
MAF,1964,,,
MAF,1965,,,
MAF,1966,,,
MAF,1967,,,
MAF,1968,,,
MAF,1969,,,
MAF,1970,,,
MAF,1971,,,
MAF,1972,,,
MAF,1973,,,
MAF,1974,,,
MAF,1975,,,
MAF,1976,,,
MAF,1977,,,
MAF,1978,,,
MAF,1979,,,
MAF,1980,,,
MAF,1981,,,
MAF,1982,,,
MAF,1983,,,
MAF,1984,,,
MAF,1985,,,
MAF,1986,,,
MAF,1987,,,
MAF,1988,,,
MAF,1989,,,
MAF,1990,,,
MAF,1991,,,
MAF,1992,,,
MAF,1993,,,
MAF,1994,,,
MAF,1995,,,
MAF,1996,,,
MAF,1997,,,
MAF,1998,,,
MAF,1999,,,
MAF,2000,,,
MAF,2001,,,
MAF,2002,,,
MAF,2003,,,
MAF,2004,,,
MAF,2005,,,
MAF,2006,,,
MAF,2007,,,
MAF,2008,,,
MAF,2009,,,
MAF,2010,,,
MAF,2011,0.0,,0.0
MAF,2012,,,
MAF,2013,,,
MAF,2014,0.0,,0.0
MAF,2015,,,
MAF,2016,,,
MAF,2017,,,
MAF,2018,,,
MAF,2019,,,
MAF,2020,,,
MAF,2021,,,
MAF,2022,,,
MAF,2023,,,
MAF,2024,,,
MAF,2025,,,
MAR,1960,,,
MAR,1961,,,
MAR,1962,,,
MAR,1963,,,
MAR,1964,,,
MAR,1965,,,
MAR,1966,,,
MAR,1967,,,
MAR,1968,,,
MAR,1969,,,
MAR,1970,0.902171273718059,,0.469069078359362
MAR,1971,0.756906780709029,0.00490104377461216,0.274139950616604
MAR,1972,0.466329246675409,0.00652274648069209,0.0768053282631862
MAR,1973,0.82759336728461,0.0119585823329776,0.410435943832652
MAR,1974,10.4614508960443,0.0245284171591146,10.025517588817
MAR,1975,8.01134785240663,0.0166013280568583,7.47273071013102
MAR,1976,3.25833778664007,0.00762752469322945,2.85656030849461
MAR,1977,7.1103456913499,0.0174803585788549,6.57733892726022
MAR,1978,1.80010450186733,0.0162686827564633,1.26038319908962
MAR,1979,2.0860866012875,0.0249454081248798,1.64067283290102
MAR,1980,1.93240909400097,0.0154413073181381,1.55995705156025
MAR,1981,2.78538380285006,0.0228064561957411,2.294720948926
MAR,1982,2.62239050403749,0.0157889098114505,1.73385848887135
MAR,1983,2.49010263353889,0.0181573174779498,1.79997675589706
MAR,1984,2.01272467515158,0.018335367630548,1.2788760309858
MAR,1985,2.28857541318934,0.0243830497123277,1.86959874469929
MAR,1986,1.24324093293933,0.0101580392209008,0.682012815685907
MAR,1987,0.652943231947499,0.00935894321831668,0.16278694399072
MAR,1988,2.6104002503804,0.00734486614467233,2.21320977703295
MAR,1989,0.549540975895859,0.00656896809217391,0.128465269462773
MAR,1990,0.446556338050589,0.00863317934637658,0.0894569214397234
MAR,1991,0.470463537432966,0.00389564744133044,0.0778289414486621
MAR,1992,0.402917131825263,0.00358026067356236,0.090472635380838
MAR,1993,0.311874824076787,0.00329343052611533,0.0707814423901533
MAR,1994,0.398309101504966,0.00212164301366922,0.185768007602653
MAR,1995,0.468832543723716,0.00130977992502875,0.178240179654208
MAR,1996,0.380019625009187,0.00148310457793269,0.104297263370193
MAR,1997,0.396019219633816,0.00356202769375222,0.129646550585718
MAR,1998,0.418094042033356,0.00208370178077303,0.0487330282021513
MAR,1999,0.27890729826742,0.00295321855567644,0.0657521309868672
MAR,2000,0.305325348108431,0.00631272522300296,0.126939155104646
MAR,2001,0.208998473305515,0.00389678993671929,0.00316263088205563
MAR,2002,0.194633365567,0.00482094327981793,0.00384366312746036
MAR,2003,0.242738945207909,0.0035183313822751,0.0389834595749842
MAR,2004,0.57019059079328,0.00447676173181179,0.403156828884719
MAR,2005,0.739189609529312,0.00402070243000557,0.585332085107535
MAR,2006,1.17487783805592,0.0062368292429596,0.998985066736335
MAR,2007,1.4811164112028,0.00648886456293074,1.33571238967862
MAR,2008,6.0135640292616,0.0061644205483407,5.80519549020674
MAR,2009,4.04625319267701,0.00325837372650423,3.85315008261178
MAR,2010,5.52351711568337,0.00546877446444964,5.29773108141911
MAR,2011,7.44006663292583,0.00726865921109118,7.20478249504538
MAR,2012,6.48582252084039,0.00528452503464482,6.21304329534516
MAR,2013,4.55138703939471,0.00535817874110864,4.33282340110598
MAR,2014,3.52679771804417,0.00272007561344937,3.23580084970368
MAR,2015,2.61402225287558,0.00142730898853635,2.3319960711726
MAR,2016,2.89821223160529,0.00113281093648473,2.68677241813984
MAR,2017,3.29989896331367,0.00131078372177982,3.05500972926979
MAR,2018,2.41389789515822,0.00175486944296997,2.28347675590799
MAR,2019,0.321780512925498,0.00137237053657597,0.15557980407794
MAR,2020,0.296128236742874,0.000839572708870582,0.147539736096977
MAR,2021,0.391702933228196,0.00101118511153249,0.265907979887688
MAR,2022,,,
MAR,2023,,,
MAR,2024,,,
MAR,2025,,,
MCO,1960,,,
MCO,1961,,,
MCO,1962,,,
MCO,1963,,,
MCO,1964,,,
MCO,1965,,,
MCO,1966,,,
MCO,1967,,,
MCO,1968,,,
MCO,1969,,,
MCO,1970,0.0,,0.0
MCO,1971,0.0,,0.0
MCO,1972,0.0,,0.0
MCO,1973,0.0,,0.0
MCO,1974,0.0,,0.0
MCO,1975,0.0,,0.0
MCO,1976,0.0,,0.0
MCO,1977,0.0,,0.0
MCO,1978,0.0,,0.0
MCO,1979,0.0,,0.0
MCO,1980,0.0,,0.0
MCO,1981,0.0,,0.0
MCO,1982,0.0,,0.0
MCO,1983,0.0,,0.0
MCO,1984,0.0,,0.0
MCO,1985,0.0,,0.0
MCO,1986,0.0,,0.0
MCO,1987,0.0,,0.0
MCO,1988,0.0,,0.0
MCO,1989,0.0,,0.0
MCO,1990,0.0,,0.0
MCO,1991,0.0,,0.0
MCO,1992,0.0,,0.0
MCO,1993,0.0,,0.0
MCO,1994,0.0,,0.0
MCO,1995,0.0,,0.0
MCO,1996,0.0,,0.0
MCO,1997,0.0,,0.0
MCO,1998,0.0,,0.0
MCO,1999,0.0,,0.0
MCO,2000,0.0,,0.0
MCO,2001,0.0,,0.0
MCO,2002,0.0,,0.0
MCO,2003,0.0,,0.0
MCO,2004,0.0,,0.0
MCO,2005,0.0,,0.0
MCO,2006,0.0,,0.0
MCO,2007,0.0,,0.0
MCO,2008,0.0,,0.0
MCO,2009,0.0,,0.0
MCO,2010,0.0,,0.0
MCO,2011,0.0,,0.0
MCO,2012,0.0,,0.0
MCO,2013,0.0,,0.0
MCO,2014,0.0,,0.0
MCO,2015,0.0,,0.0
MCO,2016,0.0,,0.0
MCO,2017,0.0,,0.0
MCO,2018,0.0,,0.0
MCO,2019,0.0,,0.0
MCO,2020,0.0,,0.0
MCO,2021,0.0,,0.0
MCO,2022,,,
MCO,2023,,,
MCO,2024,,,
MCO,2025,,,
MDA,1960,,,
MDA,1961,,,
MDA,1962,,,
MDA,1963,,,
MDA,1964,,,
MDA,1965,,,
MDA,1966,,,
MDA,1967,,,
MDA,1968,,,
MDA,1969,,,
MDA,1970,,,
MDA,1971,,,
MDA,1972,,,
MDA,1973,,,
MDA,1974,,,
MDA,1975,,,
MDA,1976,,,
MDA,1977,,,
MDA,1978,,,
MDA,1979,,,
MDA,1980,,,
MDA,1981,,,
MDA,1982,,,
MDA,1983,,,
MDA,1984,,,
MDA,1985,,,
MDA,1986,,,
MDA,1987,,,
MDA,1988,,,
MDA,1989,,,
MDA,1990,,,
MDA,1991,,,
MDA,1992,,,
MDA,1993,,,
MDA,1994,,,
MDA,1995,0.296026513447815,0.0198602406699322,0.0
MDA,1996,0.292635675217652,0.027368035018493,0.0
MDA,1997,0.262545841972771,0.0178195291815185,0.0
MDA,1998,0.22036155853904,0.00595280295942445,0.0
MDA,1999,0.351298723227498,0.0245114225787651,0.0
MDA,2000,0.314995330975289,0.0462293945531825,0.0
MDA,2001,0.215340731521014,0.027932952617252,0.0
MDA,2002,0.227964199126278,0.0246158649690204,0.0
MDA,2003,0.260076624122249,0.0230683030184434,0.0
MDA,2004,0.211322275281976,0.0224885889043192,0.0
MDA,2005,0.194137366155948,0.0375729585706165,0.0
MDA,2006,0.297372393044233,0.0298150598802193,0.0
MDA,2007,0.199605642635997,0.0519331771812052,0.0
MDA,2008,0.22497712039963,0.104253032464958,0.0
MDA,2009,0.207982951961716,0.0709039203172028,0.0
MDA,2010,0.13247898619691,0.0410121464400827,0.0
MDA,2011,0.168687807572078,0.0658151040070292,0.0
MDA,2012,0.168529747001159,0.0520121651564088,0.0
MDA,2013,0.282675631947635,0.0398922117138423,0.0
MDA,2014,0.305194557556724,0.0299660461211061,0.0
MDA,2015,0.329718543865743,0.0136446165022722,0.0
MDA,2016,0.268595627765572,0.00862196490392666,0.0
MDA,2017,0.260534449680804,0.00923649995277875,0.0
MDA,2018,0.262039473546905,0.0127635798638785,0.0
MDA,2019,0.249756859922812,0.0102511321031361,0.0
MDA,2020,0.245939852669041,0.00619089364526559,0.0
MDA,2021,0.235942049452034,0.0117069637364196,0.0
MDA,2022,,,
MDA,2023,,,
MDA,2024,,,
MDA,2025,,,
MDG,1960,,,
MDG,1961,,,
MDG,1962,,,
MDG,1963,,,
MDG,1964,,,
MDG,1965,,,
MDG,1966,,,
MDG,1967,,,
MDG,1968,,,
MDG,1969,,,
MDG,1970,2.91882362138853,,0.0
MDG,1971,2.7569246514139,,0.0
MDG,1972,2.01983258429753,,0.0
MDG,1973,2.17224461200256,,0.0
MDG,1974,1.4744145537648,,5.31882413466811e-05
MDG,1975,2.04874954586154,,1.2550942415185e-05
MDG,1976,1.82505264919794,,0.0
MDG,1977,3.55001370063835,,0.0
MDG,1978,3.41027008553002,,0.0
MDG,1979,2.87991034326351,,0.000299910097490218
MDG,1980,2.31131855927976,0.0,0.000888505365653543
MDG,1981,2.21318889499977,0.0,0.000142533365806261
MDG,1982,2.89509378187374,0.0,0.000271022632757795
MDG,1983,2.19545490463898,0.0,0.000386067664913122
MDG,1984,2.44235762826374,0.0,0.000322758475868496
MDG,1985,2.08800213500856,0.0,0.00030617590195545
MDG,1986,2.80088989064126,0.0,0.000314013114186148
MDG,1987,3.8551957397843,0.0,0.00639957782782948
MDG,1988,4.26209029540837,0.0,0.0119626996574618
MDG,1989,4.52863760151394,0.0,0.00482131137378379
MDG,1990,5.13716500766513,0.0,0.00224179085160428
MDG,1991,6.2042741515873,0.0,0.0049931244158874
MDG,1992,5.70482651152286,0.0,0.0
MDG,1993,4.26807702054671,0.0,0.0
MDG,1994,5.43387400573852,0.0,0.0
MDG,1995,7.72187580414643,0.0,0.00138467284744902
MDG,1996,6.10099854193451,0.0,0.00364053982665842
MDG,1997,5.98372525542255,0.0,0.000410054445102223
MDG,1998,5.7146849652343,0.0,0.000474762624766161
MDG,1999,3.51113304202429,0.0,0.000232775343057434
MDG,2000,3.28334073398533,0.0,0.000221203767551962
MDG,2001,2.78738585949357,0.0,0.0
MDG,2002,3.50534579179508,0.0,0.0
MDG,2003,5.21855839818452,0.0,0.0
MDG,2004,6.16053834340743,0.0,0.000996170172693605
MDG,2005,5.46552559841922,0.0,0.000332965132044544
MDG,2006,5.6245995828571,0.0,0.00255770633458802
MDG,2007,6.43424742692885,0.0,7.30016306430093e-05
MDG,2008,5.80936537783052,0.0,0.00380437623857973
MDG,2009,6.87903891334948,0.0,0.00169970355308899
MDG,2010,5.80844502636667,0.0,0.120966458978006
MDG,2011,5.89544167157359,0.0,0.320174108110331
MDG,2012,6.69129717051904,0.0,0.289984667146829
MDG,2013,6.77436297702956,0.0,0.540283265617823
MDG,2014,7.17890334828133,0.0862831212415832,0.0
MDG,2015,8.60993537983163,0.065733337532039,0.0
MDG,2016,8.77277190379424,0.058311086080069,0.0
MDG,2017,7.63973631390415,0.0955254362506415,0.0
MDG,2018,5.16989441363436,0.129091659780245,0.340463533082977
MDG,2019,4.7078522848274,0.0932709055863001,0.0
MDG,2020,5.65950524677075,0.0494868182948729,0.0
MDG,2021,5.5311886434036,0.0838298700394072,0.0
MDG,2022,,,
MDG,2023,,,
MDG,2024,,,
MDG,2025,,,
MDV,1960,,,
MDV,1961,,,
MDV,1962,,,
MDV,1963,,,
MDV,1964,,,
MDV,1965,,,
MDV,1966,,,
MDV,1967,,,
MDV,1968,,,
MDV,1969,,,
MDV,1970,,,
MDV,1971,,,
MDV,1972,,,
MDV,1973,,,
MDV,1974,,,
MDV,1975,,,
MDV,1976,,,
MDV,1977,,,
MDV,1978,,,
MDV,1979,,,
MDV,1980,0.0946329117317799,0.0,0.0
MDV,1981,0.0814711410545366,0.0,0.0
MDV,1982,0.11200988659012,0.0,0.0
MDV,1983,0.0586992885156714,0.0,0.0
MDV,1984,0.0275364763898869,0.0,0.0
MDV,1985,0.0169614272918302,0.0,0.0
MDV,1986,0.0251797378631367,0.0,0.0
MDV,1987,0.0247710734474916,0.0,0.0
MDV,1988,0.0232217944230076,0.0,0.0
MDV,1989,0.0202616441940481,0.0,0.0
MDV,1990,0.0216076635449384,0.0,0.0
MDV,1991,0.0197087005578861,0.0,0.0
MDV,1992,0.0178345869724502,0.0,0.0
MDV,1993,0.0122212370825089,0.0,0.0
MDV,1994,0.0103653361968328,0.0,0.0
MDV,1995,0.012285604764237,0.0,0.0
MDV,1996,0.0111959054937224,0.0,0.0
MDV,1997,0.00853294180739179,0.0,0.0
MDV,1998,0.00807364291587961,0.0,0.0
MDV,1999,0.00752318143606623,0.0,0.0
MDV,2000,0.00742343669238901,0.0,0.0
MDV,2001,0.00541799207244732,0.0,0.0
MDV,2002,0.00534464674615868,0.0,0.0
MDV,2003,0.00515848513798669,0.0,0.0
MDV,2004,0.00468462465671591,0.0,0.0
MDV,2005,0.00491991010429973,0.0,0.0
MDV,2006,0.00500854447381244,0.0,0.0
MDV,2007,0.00733172126018647,0.0,0.0
MDV,2008,0.00555485342934417,0.0,0.0
MDV,2009,0.00529407472213314,0.0,0.0
MDV,2010,0.00896594439349319,0.0,0.0
MDV,2011,0.00907113430846529,0.0,0.0
MDV,2012,0.00753577980631292,0.0,0.0
MDV,2013,0.0053091845265809,0.0,0.0
MDV,2014,0.00517496156762446,0.0,0.0
MDV,2015,0.00586919819938419,0.0,0.0
MDV,2016,0.00663326999058831,0.0,0.0
MDV,2017,0.00525091904016801,0.0,0.0
MDV,2018,0.00258396462676911,0.0,0.0
MDV,2019,0.00274890529404401,0.0,0.0
MDV,2020,0.00502406983438185,0.0,0.0
MDV,2021,0.00370182242347212,0.0,0.0
MDV,2022,,,
MDV,2023,,,
MDV,2024,,,
MDV,2025,,,
MEA,1960,,,
MEA,1961,,,
MEA,1962,,,
MEA,1963,,,
MEA,1964,,,
MEA,1965,,,
MEA,1966,,,
MEA,1967,,,
MEA,1968,,,
MEA,1969,,,
MEA,1970,10.5563088283663,9.98359561934195,0.0638021076258129
MEA,1971,12.1803263556439,11.4994582250297,0.0444713763931067
MEA,1972,14.7214490173077,14.2250701071736,0.0315294283558589
MEA,1973,19.5341493682818,18.9915193567046,0.077511261508461
MEA,1974,46.4465022660777,45.5353382655554,0.640844520533407
MEA,1975,37.5002071653759,36.5050464688681,0.493116059531795
MEA,1976,36.4452805518549,35.911459246779,0.154545318046244
MEA,1977,34.4343661910406,33.6108390072271,0.347674102344516
MEA,1978,32.3102087500643,31.7166818547091,0.0659063575576495
MEA,1979,51.256950191659,50.5561495181013,0.0764221731264776
MEA,1980,46.7676622179618,46.2457543324421,0.0848783969796923
MEA,1981,35.8501581374994,35.3451924579155,0.100849066059695
MEA,1982,23.6658732076294,23.3048562393288,0.0802930088283098
MEA,1983,21.9896172134307,21.3090216696221,0.0750547590655231
MEA,1984,21.4408619547809,20.7861280788031,0.046093258252884
MEA,1985,18.6169299775652,17.9642266789416,0.0639235185975883
MEA,1986,10.8693811996092,10.1228028262513,0.0317361648356101
MEA,1987,15.7787152423802,14.9879648262586,0.0193344314224469
MEA,1988,15.250602553589,14.2530430620473,0.158877465468011
MEA,1989,21.5067693061081,20.5642980524485,0.059891007729988
MEA,1990,23.27380740396,22.4945021517376,0.0330079414908127
MEA,1991,18.8410243515366,17.7575262781015,0.0182431050735621
MEA,1992,19.0778823977886,18.0462302666644,0.0224277758648662
MEA,1993,20.0576677987778,18.9648663937249,0.0307095620961972
MEA,1994,19.1731970878262,18.0128682375344,0.0501880707439446
MEA,1995,15.8380483046673,14.7615344815899,0.0488451646076316
MEA,1996,17.917072580814,16.8187465008012,0.027854543876867
MEA,1997,16.2366842322308,15.0329339115213,0.0268596757813528
MEA,1998,11.3036078521287,10.0604539762489,0.0263491671356
MEA,1999,14.8564969534432,13.7054277895959,0.0194557163966994
MEA,2000,22.5829281039178,21.2217628377276,0.0161081402339818
MEA,2001,18.5046242755824,16.8713563347234,0.0122910677939244
MEA,2002,17.9485174942945,16.4112091968728,0.0124739049107413
MEA,2003,19.8948469076971,18.4730081415041,0.0113322552835324
MEA,2004,23.6559337654781,22.2341206036746,0.0518444747256222
MEA,2005,29.2100460942715,27.4796374436689,0.0891955783584096
MEA,2006,30.1207341793873,28.2939307405252,0.160375502844261
MEA,2007,27.6389031567592,25.9116614875137,0.242049230068378
MEA,2008,31.5021908523531,29.6043388380655,0.543325801854702
MEA,2009,20.3305330436334,18.3038677488117,0.392888173463616
MEA,2010,23.2766196403199,21.4273290074409,0.406979208426311
MEA,2011,28.7071684497978,26.5952832984023,0.511284253703017
MEA,2012,27.9897185176093,25.9853018483081,0.395213961683323
MEA,2013,26.6133849027537,24.6493042636186,0.31763859703823
MEA,2014,24.0395844931358,22.2208851933399,0.223895242814678
MEA,2015,14.2064808937841,12.68293195188,0.163920009743574
MEA,2016,11.9165655852541,10.6678473315171,0.176892560541641
MEA,2017,14.9578989156683,13.4659188023942,0.211364711983652
MEA,2018,20.2405148659966,18.0671340646708,0.187128478029513
MEA,2019,17.5033410787066,15.4096509795915,0.0940387122363281
MEA,2020,11.7245669362694,9.35871316437783,0.135132025887358
MEA,2021,17.3671325619553,13.9797933045111,0.384840546342072
MEA,2022,,,
MEA,2023,,,
MEA,2024,,,
MEA,2025,,,
MEX,1960,,,
MEX,1961,,,
MEX,1962,,,
MEX,1963,,,
MEX,1964,,,
MEX,1965,,,
MEX,1966,,,
MEX,1967,,,
MEX,1968,,,
MEX,1969,,,
MEX,1970,0.904373570760262,0.204288512529996,0.337809475477185
MEX,1971,0.84721224750404,0.299015550436243,0.228355440707795
MEX,1972,0.879528412981008,0.31456660350112,0.253925903882134
MEX,1973,1.42685936659417,0.471736151765772,0.549470447110842
MEX,1974,3.71235452307938,2.57282025355611,0.675057994607437
MEX,1975,3.25262340310195,2.49010737213211,0.227195717465492
MEX,1976,3.69735883669836,2.98705970420645,0.259089443803674
MEX,1977,4.1214757580435,3.33624660345827,0.23910642423855
MEX,1978,4.2123739708233,3.62012996831848,0.15221101281039
MEX,1979,9.65035025050689,8.71636010453775,0.446368368749124
MEX,1980,10.690166307154,9.61731417060257,0.540401671119042
MEX,1981,7.97813544263688,7.42762704678809,0.219722078804207
MEX,1982,8.40545716553986,7.50397258889744,0.360885321297795
MEX,1983,12.9026693986964,11.7261554852808,0.590488976114981
MEX,1984,10.7271529187055,9.84444229082766,0.41914534454902
MEX,1985,9.30354812897803,8.61459820040424,0.327940617449626
MEX,1986,5.5856497231363,4.97962851823254,0.183109988694056
MEX,1987,8.38068663659376,7.73388204379299,0.321954337199316
MEX,1988,6.2148632818234,4.64028805528562,1.31036674708382
MEX,1989,7.08547153571412,5.79313137345124,1.04311799893765
MEX,1990,7.85316996477492,6.8456871360715,0.625882923459511
MEX,1991,3.7204122843979,3.28443133736966,0.138715343663253
MEX,1992,3.37676484568823,3.04098381617295,0.107693620312081
MEX,1993,2.32169144860141,2.11322234509591,0.0454933672066603
MEX,1994,2.17600409935639,1.94028537233214,0.0821975980707272
MEX,1995,3.70622014950634,3.18458587486466,0.259430266995958
MEX,1996,4.11473850462351,3.72059342746973,0.185948298004398
MEX,1997,3.18057074248256,2.84312857753682,0.136301411999951
MEX,1998,1.74627703760617,1.46767139990085,0.113594941244183
MEX,1999,2.3736230088796,2.1311082380075,0.0839851410306353
MEX,2000,3.5781826113811,3.33837327328532,0.0689659453339466
MEX,2001,2.60164301698472,2.39265778309786,0.0450579079364883
MEX,2002,2.74840903518892,2.56123107950286,0.0472079727522801
MEX,2003,3.35934793986578,3.17250156374492,0.0535750541612422
MEX,2004,4.19499035807608,3.91311549345697,0.131562167776797
MEX,2005,5.58648727639514,5.19854636227176,0.194879672775774
MEX,2006,6.1411361184755,5.53800257872389,0.349434675566359
MEX,2007,5.75685331700591,5.08084054962981,0.396355351677486
MEX,2008,6.7408329915323,6.04436562265737,0.333187525650902
MEX,2009,4.17264386033762,3.43604404491316,0.307378174721435
MEX,2010,4.9517973655552,4.0853189393579,0.502379057813547
MEX,2011,7.12685649981166,5.72990793071681,0.872067632421353
MEX,2012,6.64761771453207,5.40265415074589,0.795322265347299
MEX,2013,5.63992841356242,4.59508453903103,0.59037542903202
MEX,2014,4.74356172979305,3.9014361869158,0.414931244421241
MEX,2015,2.18360553071428,1.54607339138936,0.36391708177676
MEX,2016,1.97524669608099,1.23719531597201,0.477374396002239
MEX,2017,2.36148896456378,1.55624412694841,0.555632855528948
MEX,2018,2.8911069990433,2.20735150189898,0.423822774241611
MEX,2019,2.09126302062882,1.58229584530394,0.274036355521412
MEX,2020,1.55983378352436,0.867384554620089,0.464219554964667
MEX,2021,3.64307338835023,2.06594374719816,1.36465937318187
MEX,2022,,,
MEX,2023,,,
MEX,2024,,,
MEX,2025,,,
MHL,1960,,,
MHL,1961,,,
MHL,1962,,,
MHL,1963,,,
MHL,1964,,,
MHL,1965,,,
MHL,1966,,,
MHL,1967,,,
MHL,1968,,,
MHL,1969,,,
MHL,1970,,,
MHL,1971,,,
MHL,1972,,,
MHL,1973,,,
MHL,1974,,,
MHL,1975,,,
MHL,1976,,,
MHL,1977,,,
MHL,1978,,,
MHL,1979,,,
MHL,1980,,,
MHL,1981,0.0,,0.0
MHL,1982,0.0,,0.0
MHL,1983,0.0,,0.0
MHL,1984,0.0,,0.0
MHL,1985,0.0,,0.0
MHL,1986,0.0,,0.0
MHL,1987,0.0,,0.0
MHL,1988,0.0,,0.0
MHL,1989,0.0,,0.0
MHL,1990,0.0,,0.0
MHL,1991,0.0,,0.0
MHL,1992,0.0,,0.0
MHL,1993,0.0,,0.0
MHL,1994,0.0,,0.0
MHL,1995,0.0,,0.0
MHL,1996,0.0,,0.0
MHL,1997,0.0,,0.0
MHL,1998,0.0,,0.0
MHL,1999,0.0,,0.0
MHL,2000,0.0,,0.0
MHL,2001,0.0,,0.0
MHL,2002,0.0,,0.0
MHL,2003,0.0,,0.0
MHL,2004,0.0,,0.0
MHL,2005,0.0,,0.0
MHL,2006,0.0,,0.0
MHL,2007,0.0,,0.0
MHL,2008,0.0,,0.0
MHL,2009,0.0,,0.0
MHL,2010,0.0,,0.0
MHL,2011,0.0,,0.0
MHL,2012,0.0,,0.0
MHL,2013,0.0,,0.0
MHL,2014,0.0,,0.0
MHL,2015,0.0,,0.0
MHL,2016,0.0,,0.0
MHL,2017,0.0,,0.0
MHL,2018,0.0,,0.0
MHL,2019,0.0,,0.0
MHL,2020,0.0,,0.0
MHL,2021,0.0,,0.0
MHL,2022,,,
MHL,2023,,,
MHL,2024,,,
MHL,2025,,,
MIC,1960,,,
MIC,1961,,,
MIC,1962,,,
MIC,1963,,,
MIC,1964,,,
MIC,1965,,,
MIC,1966,,,
MIC,1967,,,
MIC,1968,,,
MIC,1969,,,
MIC,1970,2.13398427954756,0.71799937949832,0.528400129709032
MIC,1971,2.15638718166605,0.817456314154875,0.386775115470084
MIC,1972,2.48417964851032,1.03575269546096,0.391087499570481
MIC,1973,3.58065926595017,1.49035198297282,0.599757514329862
MIC,1974,8.60299731998997,6.38209908187444,0.863854856028649
MIC,1975,8.14534406672799,5.59020185495023,0.508030460930854
MIC,1976,8.72930455940342,6.2028532413577,0.544959363200634
MIC,1977,9.03236558757544,6.15611052609448,0.568456848023535
MIC,1978,8.37750055190227,5.89208268931951,0.374452723813968
MIC,1979,12.3191905021248,9.48616042549456,0.647177029333782
MIC,1980,13.5372538277172,10.1374464152073,1.05580234517411
MIC,1981,9.52508376816222,6.63230511438818,0.649785864377857
MIC,1982,8.20051563592626,4.92481688188295,0.549112898188389
MIC,1983,8.73427636097517,5.99234513220166,0.64592284655047
MIC,1984,8.22904133533249,6.2026484532658,0.387749056121892
MIC,1985,8.17841601587385,6.04279991792432,0.480574029889165
MIC,1986,4.7171905306303,2.71772398469939,0.408533601651833
MIC,1987,5.969570404582,4.06110575588545,0.487205791674513
MIC,1988,5.57159352585912,3.14642636081901,0.928503529535882
MIC,1989,7.05327881161345,4.6131725911819,0.790734638082844
MIC,1990,7.81939322441503,5.63236061642563,0.512871218681918
MIC,1991,4.87176034416896,2.68071905192189,0.468911178314702
MIC,1992,4.68721882485255,2.65517406176504,0.465045496626631
MIC,1993,4.73483945841924,3.06546008312703,0.316224542397416
MIC,1994,4.15138853083288,2.56055509560899,0.323657130631171
MIC,1995,4.38558552080737,2.59447219893225,0.275802229193835
MIC,1996,4.63791733471979,3.05074551304698,0.242885003771284
MIC,1997,4.04780134297518,2.66014753698994,0.201134494965657
MIC,1998,2.87361809883971,1.54936256822994,0.253790097839138
MIC,1999,3.40871784045101,2.32125120100072,0.22742792417794
MIC,2000,5.2632469735802,4.0455188539401,0.201946115903592
MIC,2001,4.56538038281138,3.0568541970283,0.184534790542138
MIC,2002,4.41850554929541,3.08044252200152,0.205926213209166
MIC,2003,4.59637169058663,3.16414145247594,0.191401731292302
MIC,2004,6.14729454068452,3.92541224201814,0.308622258603759
MIC,2005,7.39696995344207,5.14626402452119,0.628269519432856
MIC,2006,7.92630563280116,5.29494081947742,0.968661629108772
MIC,2007,7.98912694094426,4.6918909747647,1.52538211203795
MIC,2008,10.3153658982551,5.58250093398652,1.59814442973232
MIC,2009,5.49397206655973,2.94879965771711,0.835302382677479
MIC,2010,7.08077423996553,3.46242583261073,1.53131062276616
MIC,2011,8.50366413734807,4.23828160280775,1.74640407882708
MIC,2012,6.61028710328591,3.97035101901218,0.915441538876405
MIC,2013,5.52870267423377,3.37527128209898,0.789964065790895
MIC,2014,4.63192383203481,2.87599757370126,0.50534512731922
MIC,2015,2.58677825614991,1.30805366294426,0.29852984774672
MIC,2016,2.3636234482674,1.08182760429018,0.35486604892621
MIC,2017,2.94688181636193,1.45718560768305,0.440414979255051
MIC,2018,3.63028099977262,2.04389641438608,0.39161341803628
MIC,2019,3.0564529592369,1.63227517709522,0.387734389105781
MIC,2020,2.11631507713698,0.796965039531336,0.39234813375095
MIC,2021,3.98417864888744,1.53669936419255,1.15058642835555
MIC,2022,,,
MIC,2023,,,
MIC,2024,,,
MIC,2025,,,
MKD,1960,,,
MKD,1961,,,
MKD,1962,,,
MKD,1963,,,
MKD,1964,,,
MKD,1965,,,
